survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,deck,embark_town,alive,alone
-0.7892723355548016,0.8273772438659701,female,-0.8059285493556421,0.4327933656785018,-0.47367360929846053,-0.29002422161773944,S,Third,woman,False,,Southampton,no,False
-0.7892723355548016,0.8273772438659701,male,-1.5636962982029914,3.154809051463526,0.7676298785983875,0.1506737441786005,S,Third,child,False,,Southampton,no,False
-0.7892723355548016,0.8273772438659701,male,-0.5992646178518195,-0.47454519624983965,-0.47367360929846053,-0.4913710934835715,S,Third,man,True,,Southampton,no,True
1.2669898018116552,-1.5661069258891578,female,1.329598742850524,0.4327933656785018,-0.47367360929846053,0.8964967865378598,C,First,woman,False,D,Cherbourg,yes,False
1.2669898018116552,-0.3693648410115937,female,-0.04816080050829276,0.4327933656785018,-0.47367360929846053,-0.12491978668775715,S,Second,woman,False,,Southampton,yes,False
-0.7892723355548016,-1.5661069258891578,male,2.4318063775375776,-0.47454519624983965,0.7676298785983875,0.5995101505357573,C,First,man,True,B,Cherbourg,no,False
1.2669898018116552,-1.5661069258891578,male,,-0.47454519624983965,-0.47367360929846053,0.06635974158478332,S,First,man,True,C,Southampton,yes,True
1.2669898018116552,-0.3693648410115937,female,-0.5992646178518195,-0.47454519624983965,-0.47367360929846053,-0.43700743807979686,S,Second,woman,False,,Southampton,yes,True
-0.7892723355548016,0.8273772438659701,male,-0.08260478909226318,-0.47454519624983965,-0.47367360929846053,-0.5028639729296732,C,Third,man,True,,Cherbourg,no,True
1.2669898018116552,-0.3693648410115937,female,-1.701472252538873,0.4327933656785018,2.008933366495236,-0.08968408411123653,S,Second,child,False,,Southampton,yes,False
-0.7892723355548016,0.8273772438659701,male,-1.288144389531228,4.062147613391868,2.008933366495236,0.2958951755118318,S,Third,child,False,,Southampton,no,False
-0.7892723355548016,0.8273772438659701,male,-0.5303766406838787,-0.47454519624983965,-0.47367360929846053,-0.5028639729296732,C,Third,man,True,,Cherbourg,no,True
1.2669898018116552,-1.5661069258891578,female,0.5718309940031748,-0.47454519624983965,-0.47367360929846053,0.962353321387736,,First,woman,False,B,,yes,True
-0.7892723355548016,-1.5661069258891578,male,1.0540468341787608,0.4327933656785018,-0.47367360929846053,1.0323213593611125,S,First,man,True,C,Southampton,no,False
-0.7892723355548016,0.8273772438659701,male,-1.770360229706814,2.2474704895351847,2.008933366495236,-0.08666388103324908,S,Third,child,False,,Southampton,no,False
-0.7892723355548016,-1.5661069258891578,male,,-0.47454519624983965,-0.47367360929846053,-0.09027201697708476,C,First,man,True,,Cherbourg,no,True
1.2669898018116552,0.8273772438659701,male,,0.4327933656785018,0.7676298785983875,-0.3414522396297103,C,Third,man,True,,Cherbourg,yes,False
1.2669898018116552,-0.3693648410115937,female,-0.04816080050829276,-0.47454519624983965,-0.47367360929846053,-0.43700743807979686,S,Second,woman,False,F,Southampton,yes,True
-0.7892723355548016,0.8273772438659701,male,-0.7370405721877011,-0.47454519624983965,-0.47367360929846053,-0.4841568350646187,S,Third,man,True,,Southampton,no,True
1.2669898018116552,0.8273772438659701,female,-0.8748165265235829,3.154809051463526,2.008933366495236,-0.4888542575852486,S,Third,woman,False,,Southampton,yes,False
-0.7892723355548016,0.8273772438659701,male,-0.25482473201211525,1.3401319276068433,-0.47367360929846053,-0.47400492578514347,S,Third,man,True,,Southampton,no,False
-0.7892723355548016,-0.3693648410115937,male,0.15850313099552976,-0.47454519624983965,-0.47367360929846053,-0.43700743807979686,S,Second,man,True,,Southampton,no,True
-0.7892723355548016,0.8273772438659701,female,-0.9437045036915237,4.062147613391868,2.008933366495236,0.2958951755118318,S,Third,woman,False,,Southampton,no,False
-0.7892723355548016,-0.3693648410115937,male,-0.5992646178518195,-0.47454519624983965,-0.47367360929846053,0.8314778546749452,S,Second,man,True,,Southampton,no,True
-0.7892723355548016,0.8273772438659701,male,-0.25482473201211525,0.4327933656785018,-0.47367360929846053,-0.3573908580066095,C,Third,man,True,,Cherbourg,no,False
1.2669898018116552,0.8273772438659701,male,0.15850313099552976,-0.47454519624983965,-0.47367360929846053,0.48910360681684706,S,Third,man,True,,Southampton,yes,True
-0.7892723355548016,0.8273772438659701,male,-0.3237127091800561,-0.47454519624983965,-0.47367360929846053,-0.494391296561559,S,Third,man,True,F,Southampton,no,True
-0.7892723355548016,0.8273772438659701,male,,-0.47454519624983965,-0.47367360929846053,-0.4894421904510968,S,Third,man,True,,Southampton,no,True
-0.7892723355548016,0.8273772438659701,male,,-0.47454519624983965,-0.47367360929846053,-0.4863374216869257,S,Third,man,True,,Southampton,no,True
1.2669898018116552,-0.3693648410115937,male,-1.9887351173291865,-0.47454519624983965,2.008933366495236,-0.06451572512800753,S,Second,child,False,,Southampton,yes,False
1.2669898018116552,0.8273772438659701,female,0.020727176659648083,-0.47454519624983965,-0.47367360929846053,-0.397241430886295,S,Third,woman,False,,Southampton,yes,True
-0.7892723355548016,0.8273772438659701,male,-0.5303766406838787,-0.47454519624983965,-0.47367360929846053,-0.46720946885967163,S,Third,man,True,,Southampton,no,True
1.2669898018116552,0.8273772438659701,male,-0.04816080050829276,-0.47454519624983965,-0.47367360929846053,-0.45714212526638004,S,Third,man,True,,Southampton,yes,True
1.2669898018116552,0.8273772438659701,female,,-0.47454519624983965,-0.47367360929846053,-0.49162277707340374,Q,Third,woman,False,,Queenstown,yes,True
-0.7892723355548016,-1.5661069258891578,male,-0.1170487776762336,-0.47454519624983965,-0.47367360929846053,0.29992211294914856,S,First,man,True,,Southampton,no,True
1.2669898018116552,-0.3693648410115937,female,-0.8748165265235829,-0.47454519624983965,-0.47367360929846053,-0.43700743807979686,S,Second,woman,False,,Southampton,yes,True
1.2669898018116552,0.8273772438659701,female,0.2273911081634706,2.2474704895351847,-0.47367360929846053,-0.32928686163157667,S,Third,woman,False,,Southampton,yes,False
-0.7892723355548016,0.8273772438659701,male,-0.9437045036915237,0.4327933656785018,3.2502368543920834,0.0437082184998772,S,Third,man,True,,Southampton,no,False
-0.7892723355548016,0.8273772438659701,male,,-0.47454519624983965,-0.47367360929846053,-0.4863374216869257,S,Third,man,True,,Southampton,no,True
1.2669898018116552,-1.5661069258891578,female,-0.4614886635159378,2.2474704895351847,2.008933366495236,4.647001076532463,S,First,woman,False,C,Southampton,yes,False
-0.7892723355548016,0.8273772438659701,male,-0.39260068634799694,-0.47454519624983965,-0.47367360929846053,-0.4863374216869257,S,Third,man,True,,Southampton,no,True
-0.7892723355548016,0.8273772438659701,male,-0.04816080050829276,-0.47454519624983965,-0.47367360929846053,-0.4863374216869257,S,Third,man,True,,Southampton,no,True
-0.7892723355548016,0.8273772438659701,male,-0.6681525950197603,-0.47454519624983965,-0.47367360929846053,-0.4902797934380587,S,Third,man,True,,Southampton,no,True
-0.7892723355548016,-1.5661069258891578,male,1.1229348113467017,0.4327933656785018,-0.47367360929846053,0.5833178351003071,S,First,man,True,E,Southampton,no,False
-0.7892723355548016,0.8273772438659701,male,-0.25482473201211525,0.4327933656785018,2.008933366495236,-0.23415046467497105,S,Third,man,True,,Southampton,no,False
-0.7892723355548016,0.8273772438659701,male,2.0184785145299324,-0.47454519624983965,-0.47367360929846053,-0.5024451714361923,S,Third,man,True,,Southampton,no,True
-0.7892723355548016,0.8273772438659701,male,,-0.47454519624983965,-0.47367360929846053,-0.4863374216869257,S,Third,man,True,,Southampton,no,True
-0.7892723355548016,-1.5661069258891578,male,2.8451342405452227,-0.47454519624983965,-0.47367360929846053,0.04932982316237129,C,First,man,True,A,Cherbourg,no,True
1.2669898018116552,-1.5661069258891578,male,-0.4614886635159378,-0.47454519624983965,0.7676298785983875,0.6272778976347743,C,First,man,True,D,Cherbourg,yes,False
1.2669898018116552,-0.3693648410115937,female,0.29627908533141145,-0.47454519624983965,0.7676298785983875,-0.18532384824750675,S,Second,woman,False,,Southampton,yes,False
-0.7892723355548016,-0.3693648410115937,male,0.29627908533141145,0.4327933656785018,-0.47367360929846053,-0.12491978668775715,S,Second,man,True,,Southampton,no,False
-0.7892723355548016,0.8273772438659701,female,-0.1170487776762336,-0.47454519624983965,-0.47367360929846053,-0.4894421904510968,S,Third,woman,False,,Southampton,no,True
-0.7892723355548016,0.8273772438659701,male,,-0.47454519624983965,-0.47367360929846053,-0.4894421904510968,S,Third,man,True,,Southampton,no,True
-0.7892723355548016,-1.5661069258891578,male,-0.5992646178518195,-0.47454519624983965,0.7676298785983875,0.907737982394129,S,First,man,True,D,Southampton,no,False
-0.7892723355548016,0.8273772438659701,male,0.2273911081634706,-0.47454519624983965,-0.47367360929846053,-0.4741720436887921,S,Third,man,True,,Southampton,no,True
-0.7892723355548016,0.8273772438659701,male,0.502943016835234,1.3401319276068433,-0.47367360929846053,-0.4888542575852486,S,Third,man,True,,Southampton,no,False
-0.7892723355548016,0.8273772438659701,male,-0.1170487776762336,-0.47454519624983965,-0.47367360929846053,-0.4894421904510968,S,Third,man,True,,Southampton,no,True
1.2669898018116552,0.8273772438659701,female,-0.5992646178518195,-0.47454519624983965,-0.47367360929846053,-0.494391296561559,S,Third,woman,False,,Southampton,yes,True
1.2669898018116552,0.8273772438659701,male,,-0.47454519624983965,-0.47367360929846053,-0.4918744606632361,S,Third,man,True,,Southampton,yes,True
-0.7892723355548016,0.8273772438659701,male,0.5718309940031748,-0.47454519624983965,-0.47367360929846053,-0.4894421904510968,S,Third,man,True,,Southampton,no,True
1.2669898018116552,0.8273772438659701,female,,0.4327933656785018,-0.47367360929846053,-0.1621689579829361,Q,Third,woman,False,,Queenstown,yes,False
-0.7892723355548016,-1.5661069258891578,male,1.1918227885146424,-0.47454519624983965,-0.47367360929846053,0.39858208016340624,S,First,man,True,C,Southampton,no,True
-0.7892723355548016,0.8273772438659701,female,-1.047036469443435,0.4327933656785018,-0.47367360929846053,-0.3573908580066095,C,Third,child,False,,Cherbourg,no,False
-0.7892723355548016,0.8273772438659701,male,-0.5303766406838787,-0.47454519624983965,-0.47367360929846053,-0.4863374216869257,S,Third,man,True,,Southampton,no,True
-0.7892723355548016,0.8273772438659701,female,-0.6681525950197603,0.4327933656785018,-0.47367360929846053,-0.4505983519307405,S,Third,woman,False,,Southampton,no,False
-0.7892723355548016,0.8273772438659701,female,-0.8748165265235829,-0.47454519624983965,-0.47367360929846053,-0.3573083057891445,C,Third,woman,False,,Cherbourg,no,True
-0.7892723355548016,0.8273772438659701,male,-0.5992646178518195,-0.47454519624983965,-0.47367360929846053,-0.4888542575852486,S,Third,man,True,,Southampton,no,True
-0.7892723355548016,0.8273772438659701,male,2.810690251961252,-0.47454519624983965,-0.47367360929846053,-0.49237782784290063,Q,Third,man,True,,Queenstown,no,True
-0.7892723355548016,-0.3693648410115937,male,-0.04816080050829276,0.4327933656785018,-0.47367360929846053,-0.22559322262067316,S,Second,man,True,,Southampton,no,False
-0.7892723355548016,-1.5661069258891578,male,-0.39260068634799694,-0.47454519624983965,0.7676298785983875,4.335332226633905,C,First,man,True,B,Cherbourg,no,False
-0.7892723355548016,0.8273772438659701,female,-1.9081361840426956,3.154809051463526,2.008933366495236,-0.018709311778530763,S,Third,child,False,,Southampton,no,False
-0.7892723355548016,-0.3693648410115937,male,-0.5992646178518195,1.3401319276068433,-0.47367360929846053,0.8314778546749452,S,Second,man,True,,Southampton,no,False
-0.7892723355548016,0.8273772438659701,male,,-0.47454519624983965,-0.47367360929846053,-0.4863374216869257,S,Third,man,True,,Southampton,no,True
-0.7892723355548016,-0.3693648410115937,male,0.19294711957950017,0.4327933656785018,-0.47367360929846053,-0.04295550208861427,C,Second,man,True,,Cherbourg,no,False
1.2669898018116552,-0.3693648410115937,female,0.19294711957950017,-0.47454519624983965,-0.47367360929846053,-0.3866707201133388,S,Second,woman,False,E,Southampton,yes,True
-0.7892723355548016,-1.5661069258891578,male,1.6740386286902285,-0.47454519624983965,0.7676298785983875,0.907737982394129,S,First,man,True,D,Southampton,no,False
1.2669898018116552,0.8273772438659701,male,-1.2192564123632872,0.4327933656785018,-0.47367360929846053,-0.42207354059350805,C,Third,child,False,,Cherbourg,yes,False
-0.7892723355548016,0.8273772438659701,male,,-0.47454519624983965,-0.47367360929846053,-0.49237782784290063,Q,Third,man,True,,Queenstown,no,True
1.2669898018116552,0.8273772438659701,male,-0.39260068634799694,-0.47454519624983965,-0.47367360929846053,-0.5046257580584992,S,Third,man,True,,Southampton,yes,True
1.2669898018116552,0.8273772438659701,female,,0.4327933656785018,0.7676298785983875,-0.19824427701513722,C,Third,woman,False,F,Cherbourg,yes,False
-0.7892723355548016,0.8273772438659701,male,1.0540468341787608,-0.47454519624983965,-0.47367360929846053,-0.5079822104125026,S,Third,man,True,,Southampton,no,True
-0.7892723355548016,0.8273772438659701,male,0.2273911081634706,-0.47454519624983965,-0.47367360929846053,-0.4894421904510968,C,Third,man,True,,Cherbourg,no,True
-0.7892723355548016,0.8273772438659701,male,-0.6681525950197603,-0.47454519624983965,-0.47367360929846053,-0.5064721088735089,S,Third,man,True,,Southampton,no,True
-0.7892723355548016,0.8273772438659701,female,1.1918227885146424,0.4327933656785018,-0.47367360929846053,-0.35646868933346404,S,Third,woman,False,,Southampton,no,False
1.2669898018116552,-0.3693648410115937,female,-0.04816080050829276,0.4327933656785018,-0.47367360929846053,-0.12491978668775715,S,Second,woman,False,,Southampton,yes,False
-0.7892723355548016,-0.3693648410115937,male,-0.3237127091800561,-0.47454519624983965,-0.47367360929846053,-0.3866707201133388,S,Second,man,True,,Southampton,no,True
-0.7892723355548016,-0.3693648410115937,male,-0.4614886635159378,-0.47454519624983965,-0.47367360929846053,-0.3454791770670269,C,Second,man,True,,Cherbourg,no,True
1.2669898018116552,-1.5661069258891578,female,-0.7370405721877011,-0.47454519624983965,2.008933366495236,-0.11921562980779811,S,First,woman,False,D,Southampton,yes,False
-0.7892723355548016,-1.5661069258891578,male,0.502943016835234,0.4327933656785018,-0.47367360929846053,0.4207302360686478,S,First,man,True,C,Southampton,no,False
-0.7892723355548016,0.8273772438659701,male,-0.9437045036915237,-0.47454519624983965,-0.47367360929846053,-0.4628462821463391,S,Third,man,True,,Southampton,no,True
-0.7892723355548016,-1.5661069258891578,male,-0.39260068634799694,-0.47454519624983965,-0.47367360929846053,0.9462455716384695,C,First,man,True,B,Cherbourg,no,True
-0.7892723355548016,0.8273772438659701,female,,-0.47454519624983965,2.008933366495236,-0.3414522396297103,C,Third,woman,False,,Cherbourg,no,False
1.2669898018116552,0.8273772438659701,female,-0.5303766406838787,-0.47454519624983965,-0.47367360929846053,-0.49237782784290063,S,Third,woman,False,,Southampton,yes,True
1.2669898018116552,0.8273772438659701,female,-0.39260068634799694,0.4327933656785018,-0.47367360929846053,-0.32928686163157667,S,Third,woman,False,,Southampton,yes,False
-0.7892723355548016,0.8273772438659701,male,-0.7370405721877011,-0.47454519624983965,-0.47367360929846053,-0.5125125150294839,Q,Third,man,True,,Queenstown,no,True
-0.7892723355548016,-0.3693648410115937,male,-0.8059285493556421,-0.47454519624983965,-0.47367360929846053,-0.41687275089321363,S,Second,man,True,,Southampton,no,True
-0.7892723355548016,-0.3693648410115937,male,-0.7370405721877011,0.4327933656785018,0.7676298785983875,0.09152810056801232,S,Second,man,True,,Southampton,no,False
1.2669898018116552,0.8273772438659701,male,-0.18593675484417446,-0.47454519624983965,-0.47367360929846053,-0.49145565916975514,S,Third,man,True,,Southampton,yes,True
-0.7892723355548016,0.8273772438659701,female,-1.4259203438671095,1.3401319276068433,2.008933366495236,0.0437082184998772,S,Third,child,False,,Southampton,no,False
-0.7892723355548016,-0.3693648410115937,male,0.4684990282512636,-0.47454519624983965,2.008933366495236,-0.12491978668775715,S,Second,man,True,F,Southampton,no,False
-0.7892723355548016,-0.3693648410115937,male,0.8473829026749382,-0.47454519624983965,-0.47367360929846053,-0.3866707201133388,S,Second,man,True,,Southampton,no,True
-0.7892723355548016,-0.3693648410115937,male,1.467374697186406,-0.47454519624983965,-0.47367360929846053,-0.39623469652696586,S,Second,man,True,,Southampton,no,True
1.2669898018116552,-1.5661069258891578,female,-0.5303766406838787,0.4327933656785018,-0.47367360929846053,0.6925485130875209,S,First,woman,False,C,Southampton,yes,False
-0.7892723355548016,0.8273772438659701,male,1.7773705944421396,-0.47454519624983965,-0.47367360929846053,-0.4863374216869257,S,Third,man,True,,Southampton,no,True
-0.7892723355548016,0.8273772438659701,male,0.7440509369230269,-0.47454519624983965,2.008933366495236,-0.35646868933346404,S,Third,man,True,,Southampton,no,False
-0.7892723355548016,0.8273772438659701,male,,-0.47454519624983965,-0.47367360929846053,-0.5011867534870308,S,Third,man,True,,Southampton,no,True
-0.7892723355548016,-1.5661069258891578,male,1.467374697186406,-0.47454519624983965,0.7676298785983875,0.5874293382238074,C,First,man,True,,Cherbourg,no,False
1.2669898018116552,0.8273772438659701,female,-0.9437045036915237,-0.47454519624983965,-0.47367360929846053,-0.49271407711891657,Q,Third,woman,False,,Queenstown,yes,True
-0.7892723355548016,0.8273772438659701,male,0.020727176659648083,-0.47454519624983965,-0.47367360929846053,-0.4863374216869257,S,Third,man,True,,Southampton,no,True
-0.7892723355548016,0.8273772438659701,male,,-0.47454519624983965,-0.47367360929846053,-0.47400492578514347,S,Third,man,True,,Southampton,no,True
-0.7892723355548016,0.8273772438659701,male,,6.784163299176892,2.008933366495236,0.7519458402879414,S,Third,man,True,,Southampton,no,False
-0.7892723355548016,0.8273772438659701,male,0.98515885701082,-0.47454519624983965,0.7676298785983875,-0.32425318983493084,S,Third,man,True,,Southampton,no,False
1.2669898018116552,-0.3693648410115937,female,0.7096069483390566,-0.47454519624983965,-0.47367360929846053,-0.331300330350235,S,Second,woman,False,,Southampton,yes,True
-0.7892723355548016,0.8273772438659701,male,-0.25482473201211525,-0.47454519624983965,-0.47367360929846053,-0.4918744606632361,S,Third,man,True,,Southampton,no,True
-0.7892723355548016,0.8273772438659701,male,-0.8748165265235829,-0.47454519624983965,-0.47367360929846053,-0.47400492578514347,S,Third,man,True,,Southampton,no,True
-0.7892723355548016,0.8273772438659701,male,-1.9770241612106363,3.154809051463526,0.7676298785983875,0.1506737441786005,S,Third,child,False,,Southampton,no,False
1.2669898018116552,0.8273772438659701,male,-1.4259203438671095,-0.47454519624983965,2.008933366495236,-0.2351571990343002,S,Third,child,False,,Southampton,yes,False
1.2669898018116552,-1.5661069258891578,female,,-0.47454519624983965,0.7676298785983875,0.4589861417231558,S,First,woman,False,E,Southampton,yes,False
-0.7892723355548016,0.8273772438659701,female,1.0540468341787608,0.4327933656785018,4.491540342288932,-0.08666388103324908,S,Third,woman,False,,Southampton,no,False
-0.7892723355548016,-1.5661069258891578,male,,-0.47454519624983965,-0.47367360929846053,-0.12642988822675086,S,First,man,True,,Southampton,no,True
-0.7892723355548016,0.8273772438659701,male,-0.1170487776762336,-0.47454519624983965,-0.47367360929846053,0.48910360681684706,S,Third,man,True,,Southampton,no,True
-0.7892723355548016,-1.5661069258891578,male,2.156254468865814,-0.47454519624983965,-0.47367360929846053,0.0260903672116169,S,First,man,True,B,Southampton,no,True
-0.7892723355548016,0.8273772438659701,male,-1.770360229706814,3.154809051463526,0.7676298785983875,-0.061998889229684634,Q,Third,child,False,,Queenstown,no,False
1.2669898018116552,0.8273772438659701,female,-1.9770241612106363,0.4327933656785018,0.7676298785983875,-0.4242561406845337,S,Third,child,False,,Southampton,yes,False
-0.7892723355548016,0.8273772438659701,male,-0.5992646178518195,-0.47454519624983965,-0.47367360929846053,-0.4888542575852486,S,Third,man,True,,Southampton,no,True
-0.7892723355548016,-1.5661069258891578,male,1.81181458302611,-0.47454519624983965,-0.47367360929846053,-0.030371322596999758,C,First,man,True,A,Cherbourg,no,True
-0.7892723355548016,0.8273772438659701,male,-0.8059285493556421,0.4327933656785018,0.7676298785983875,-0.4902797934380587,S,Third,man,True,,Southampton,no,False
-0.7892723355548016,0.8273772438659701,male,,2.2474704895351847,0.7676298785983875,-0.13565761536436197,S,Third,man,True,,Southampton,no,False
-0.7892723355548016,-1.5661069258891578,female,1.398486720018465,-0.47454519624983965,-0.47367360929846053,-0.07030444769415023,C,First,woman,False,C,Cherbourg,no,True
